@timestamp,airqualitysensor.telemetry_co_unit,airqualitysensor.telemetry_co_value,airqualitysensor.telemetry_no2_unit,airqualitysensor.telemetry_no2_value,airqualitysensor.telemetry_o3_unit,airqualitysensor.telemetry_o3_value,airqualitysensor.telemetry_pm10_unit,airqualitysensor.telemetry_pm10_value,airqualitysensor.telemetry_pm25_unit,airqualitysensor.telemetry_pm25_value,airqualitysensor.telemetry_so2_unit,airqualitysensor.telemetry_so2_value,airqualitysensor.timestamp,airqualitysensor.uuid,measurement_name,tag.host,tag.sensor_type
2025-04-07T12:15:00Z,ppb,1.9,ppb,44.0,ppb,23.7,µg/m³,23.9,µg/m³,13.9,ppb,16.0,1744028100,8eabae7e-db42-406a-b979-fb4521725559,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T12:30:00Z,ppb,1.3,ppb,54.2,ppb,15.2,µg/m³,17.2,µg/m³,10.3,ppb,10.2,1744029000,6eceabf3-1cd8-4cae-826e-13a0a1762d9a,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T12:45:00Z,ppb,2.4,ppb,79.5,ppb,29.0,µg/m³,7.5,µg/m³,8.3,ppb,5.7,1744029900,981f42f2-694c-4cb4-aadf-c3d232950a88,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T13:00:00Z,ppb,0.6,ppb,44.3,ppb,35.5,µg/m³,12.9,µg/m³,6.7,ppb,16.3,1744030800,68dbf69d-0bb7-488e-b1fd-d42840912df7,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T13:15:00Z,ppb,2.5,ppb,24.0,ppb,21.3,µg/m³,23.7,µg/m³,8.5,ppb,18.2,1744031700,d0776aff-8559-42bc-8bdd-2f1c6b38cd9f,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T13:30:00Z,ppb,0.7,ppb,73.8,ppb,25.9,µg/m³,11.3,µg/m³,13.7,ppb,12.2,1744032600,f36ffcb1-090a-4ef2-a2d1-41efc78ffa4e,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T13:45:00Z,ppb,0.8,ppb,61.3,ppb,35.5,µg/m³,17.3,µg/m³,3.5,ppb,6.4,1744033500,8a5f9d2b-f75b-4467-a2c6-4efabd3b92ab,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T14:00:00Z,ppb,1.4,ppb,43.3,ppb,39.9,µg/m³,9.4,µg/m³,4.6,ppb,9.8,1744034400,4a510ded-e912-4251-9907-3f8025aef9c9,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T14:15:00Z,ppb,1.4,ppb,40.7,ppb,12.9,µg/m³,10.7,µg/m³,12.0,ppb,14.9,1744035300,66ff8b14-dd7f-4dcc-b524-b5da38c50eec,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T14:30:00Z,ppb,2.3,ppb,26.1,ppb,39.5,µg/m³,21.8,µg/m³,8.2,ppb,7.2,1744036200,2fe99969-743d-4d3a-9873-bfa43ea4b858,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T14:45:00Z,ppb,1.2,ppb,65.9,ppb,17.4,µg/m³,8.8,µg/m³,10.9,ppb,12.3,1744037100,7de534be-15fd-4dc0-aee5-802638ab326b,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T15:00:00Z,ppb,1.7,ppb,39.5,ppb,23.4,µg/m³,12.2,µg/m³,3.1,ppb,6.9,1744038000,9b6d94ab-b24d-44bb-9f59-090459ce9e0d,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T15:15:00Z,ppb,1.4,ppb,39.6,ppb,26.3,µg/m³,17.6,µg/m³,4.8,ppb,10.7,1744038900,6b55889f-52f7-4551-b800-f7c27a1a4516,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T15:30:00Z,ppb,0.7,ppb,57.3,ppb,32.2,µg/m³,21.4,µg/m³,8.6,ppb,6.1,1744039800,f0168484-9416-4f1a-b33e-b559cebd4e1a,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T15:45:00Z,ppb,0.5,ppb,20.3,ppb,11.7,µg/m³,11.5,µg/m³,6.0,ppb,5.1,1744040700,50056154-a062-469e-860c-9d912144bb08,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T16:00:00Z,ppb,0.7,ppb,78.9,ppb,21.9,µg/m³,24.0,µg/m³,4.0,ppb,19.8,1744041600,5e7b2d70-29df-49b2-917a-6be06ea6ffb7,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T16:15:00Z,ppb,2.4,ppb,31.7,ppb,34.3,µg/m³,24.0,µg/m³,4.4,ppb,16.0,1744042500,4406f1d8-ef5a-49bd-960d-24bdd83d888a,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T16:30:00Z,ppb,2.0,ppb,41.6,ppb,13.8,µg/m³,24.3,µg/m³,13.3,ppb,9.0,1744043400,80b710f4-a31f-4f8e-82f3-bd6cdb507d15,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T16:45:00Z,ppb,2.2,ppb,37.9,ppb,35.5,µg/m³,11.4,µg/m³,6.4,ppb,9.6,1744044300,90f7a15d-dac6-403b-a0ac-3c0b41df7160,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T17:00:00Z,ppb,1.4,ppb,66.4,ppb,13.9,µg/m³,9.4,µg/m³,12.0,ppb,13.6,1744045200,23fe157a-e09f-47c2-a101-5e947c3009f0,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T17:15:00Z,ppb,0.5,ppb,21.7,ppb,27.8,µg/m³,10.6,µg/m³,10.7,ppb,10.8,1744046100,a3ec8784-efe9-4975-a419-a2f3e4fb5e04,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T17:30:00Z,ppb,0.5,ppb,32.6,ppb,25.7,µg/m³,5.8,µg/m³,10.1,ppb,19.8,1744047000,3972321a-b1ca-4b4d-aced-ea45f6c2983e,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T17:45:00Z,ppb,2.3,ppb,61.8,ppb,14.8,µg/m³,15.6,µg/m³,5.5,ppb,12.2,1744047900,7930630d-dd98-4ca7-8ce6-0b73ac3644a7,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T18:00:00Z,ppb,0.9,ppb,49.6,ppb,36.7,µg/m³,23.5,µg/m³,14.3,ppb,6.9,1744048800,fe91cd21-69fa-4411-9d9c-985158e8b9c6,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T18:15:00Z,ppb,2.4,ppb,72.9,ppb,32.4,µg/m³,23.0,µg/m³,7.7,ppb,8.6,1744049700,8ffdbf1b-7092-450b-bdb8-27767245e3fa,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T18:30:00Z,ppb,1.8,ppb,56.7,ppb,14.8,µg/m³,12.6,µg/m³,7.7,ppb,12.0,1744050600,d4345447-d038-4518-a73e-487b661e4c29,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T18:45:00Z,ppb,1.1,ppb,40.6,ppb,16.2,µg/m³,11.0,µg/m³,4.1,ppb,18.2,1744051500,b41ff8c1-0987-4a82-b266-813a166ec6d8,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T19:00:00Z,ppb,1.3,ppb,67.5,ppb,39.2,µg/m³,5.9,µg/m³,4.2,ppb,13.6,1744052400,a3f24b26-fb2b-4c6b-8fc3-ec4fb198e4d8,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T19:15:00Z,ppb,2.5,ppb,50.4,ppb,20.1,µg/m³,8.4,µg/m³,11.8,ppb,10.9,1744053300,891d22b4-4a65-4d55-83f4-ead8205cb765,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T19:30:00Z,ppb,0.6,ppb,64.5,ppb,32.4,µg/m³,14.9,µg/m³,8.9,ppb,9.9,1744054200,ad06f115-7b0a-41de-9401-19863491c661,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T19:45:00Z,ppb,1.2,ppb,61.8,ppb,31.3,µg/m³,13.4,µg/m³,4.1,ppb,19.8,1744055100,7b6f9848-8421-433e-a0b6-69ad6de124be,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T20:00:00Z,ppb,2.1,ppb,48.2,ppb,26.1,µg/m³,20.1,µg/m³,12.9,ppb,9.2,1744056000,8e5ab262-19e3-4dc5-9e74-93cc2b918c00,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T20:15:00Z,ppb,1.1,ppb,39.8,ppb,18.8,µg/m³,10.2,µg/m³,6.1,ppb,18.4,1744056900,e5b9050c-6ee2-4f8c-82ce-c70446a06dad,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T20:30:00Z,ppb,2.4,ppb,77.8,ppb,10.3,µg/m³,22.8,µg/m³,5.9,ppb,10.8,1744057800,22144cfc-1bda-4462-a14a-95c9dbed1d72,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T20:45:00Z,ppb,2.2,ppb,54.8,ppb,25.1,µg/m³,6.5,µg/m³,12.1,ppb,5.0,1744058700,a979ce2d-ed72-4a71-8dcc-90d8d28ee96a,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T21:00:00Z,ppb,1.8,ppb,42.7,ppb,18.9,µg/m³,22.8,µg/m³,5.5,ppb,13.6,1744059600,c44f2c59-1a77-4ee5-85d8-8c7350baf777,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T21:15:00Z,ppb,2.3,ppb,52.8,ppb,24.6,µg/m³,20.4,µg/m³,12.4,ppb,18.6,1744060500,86e0a464-4236-4b4b-8ae2-07872cc40717,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T21:30:00Z,ppb,1.3,ppb,44.1,ppb,24.6,µg/m³,17.4,µg/m³,9.7,ppb,16.0,1744061400,4199badb-31fa-42aa-9f6b-f1a45f2271eb,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T21:45:00Z,ppb,1.9,ppb,38.6,ppb,30.8,µg/m³,24.6,µg/m³,13.7,ppb,8.7,1744062300,38e8d627-7a72-41ac-bacf-61f6b4fc6cd9,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T22:00:00Z,ppb,2.5,ppb,41.0,ppb,37.6,µg/m³,24.9,µg/m³,8.7,ppb,6.2,1744063200,a6829134-0b68-4d00-bc3d-6c10f35da3cf,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T22:15:00Z,ppb,1.5,ppb,70.2,ppb,31.3,µg/m³,17.1,µg/m³,10.6,ppb,14.8,1744064100,58de6d68-644b-406b-9b3f-4c8713825d8c,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T22:30:00Z,ppb,1.8,ppb,40.4,ppb,13.3,µg/m³,19.3,µg/m³,7.6,ppb,6.9,1744065000,ce20fb07-6845-4ed6-9352-ceed18efc295,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T22:45:00Z,ppb,1.5,ppb,72.6,ppb,35.0,µg/m³,14.0,µg/m³,5.5,ppb,10.5,1744065900,47a1ac7c-f913-403f-a90a-e3fc8f4ff64f,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T23:00:00Z,ppb,0.7,ppb,40.9,ppb,13.6,µg/m³,19.7,µg/m³,10.0,ppb,16.4,1744066800,76d39c7c-8aad-43c8-8d76-0028eff75b56,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T23:15:00Z,ppb,0.9,ppb,26.1,ppb,17.9,µg/m³,16.6,µg/m³,8.0,ppb,8.4,1744067700,81b79234-7ca7-42a3-b78e-e519b824c150,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T23:30:00Z,ppb,2.3,ppb,24.5,ppb,12.2,µg/m³,19.8,µg/m³,11.1,ppb,18.1,1744068600,d9957cb5-e808-45ba-a9ba-c318d0fe083d,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T23:45:00Z,ppb,2.1,ppb,44.9,ppb,27.0,µg/m³,23.1,µg/m³,12.0,ppb,17.4,1744069500,1e87f427-2d7c-4f11-933f-ddde86ec491d,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T00:00:00Z,ppb,0.6,ppb,29.8,ppb,25.7,µg/m³,8.0,µg/m³,14.8,ppb,7.4,1744070400,66da32ff-3079-4c6e-a00a-18f1a69413af,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T00:15:00Z,ppb,0.8,ppb,66.8,ppb,13.9,µg/m³,15.1,µg/m³,14.7,ppb,19.3,1744071300,0eb99b92-ef19-4931-ba47-846bf7cc432b,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T00:30:00Z,ppb,2.2,ppb,72.0,ppb,13.1,µg/m³,20.6,µg/m³,13.9,ppb,18.9,1744072200,ca9e0ee7-af3e-4600-9270-da8ce29f3207,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T00:45:00Z,ppb,1.6,ppb,63.3,ppb,12.5,µg/m³,14.5,µg/m³,7.3,ppb,6.5,1744073100,80901b8c-1afa-4d98-a81d-0bab377a500d,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T01:00:00Z,ppb,1.1,ppb,34.4,ppb,23.6,µg/m³,21.9,µg/m³,14.6,ppb,7.9,1744074000,a1c53c42-4568-44de-9a87-91777239dff6,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T01:15:00Z,ppb,1.2,ppb,58.7,ppb,12.8,µg/m³,12.8,µg/m³,10.0,ppb,10.4,1744074900,6dc43df0-ff6b-4423-8b90-30c3d52cfbe4,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T01:30:00Z,ppb,2.3,ppb,37.2,ppb,15.6,µg/m³,22.7,µg/m³,14.9,ppb,17.4,1744075800,33d3539c-1e77-4e00-b009-6ac7041168c1,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T01:45:00Z,ppb,1.6,ppb,63.5,ppb,28.9,µg/m³,21.5,µg/m³,8.5,ppb,15.3,1744076700,7b2f32c2-6370-46ab-8041-c32a7f886058,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T02:00:00Z,ppb,2.3,ppb,61.4,ppb,20.3,µg/m³,17.3,µg/m³,8.8,ppb,17.3,1744077600,11c48b04-73c4-465e-baa4-60c932a5a75b,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T02:15:00Z,ppb,0.9,ppb,53.8,ppb,38.1,µg/m³,13.5,µg/m³,12.0,ppb,11.1,1744078500,e8a0ec4d-de98-4dee-93c4-46139a8f197f,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T02:30:00Z,ppb,2.3,ppb,43.0,ppb,25.6,µg/m³,14.6,µg/m³,4.1,ppb,18.6,1744079400,5173dd44-1e46-4309-b78d-15258a619434,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T02:45:00Z,ppb,1.1,ppb,77.0,ppb,11.7,µg/m³,7.3,µg/m³,15.0,ppb,17.0,1744080300,a229885e-2087-4f6e-9edc-b95e9b1d83c0,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T03:00:00Z,ppb,1.0,ppb,66.4,ppb,24.7,µg/m³,18.1,µg/m³,10.3,ppb,6.4,1744081200,6bc11c8e-6d82-4d58-9021-6448b4ac5004,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T03:15:00Z,ppb,1.3,ppb,34.5,ppb,20.5,µg/m³,8.8,µg/m³,10.1,ppb,19.8,1744082100,3a8a1f2a-9344-4104-939f-f19794bf5f0a,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T03:30:00Z,ppb,1.6,ppb,30.1,ppb,30.8,µg/m³,12.4,µg/m³,12.7,ppb,19.5,1744083000,eda262ee-2bc1-4a18-aaaa-9c234f577d85,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T03:45:00Z,ppb,2.3,ppb,69.6,ppb,37.1,µg/m³,18.6,µg/m³,12.3,ppb,15.3,1744083900,f0f5a0be-35e9-45fd-bd22-c4a5e0b6ddaf,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T04:00:00Z,ppb,1.6,ppb,42.8,ppb,33.0,µg/m³,14.3,µg/m³,14.1,ppb,7.9,1744084800,5f36a96f-3f2a-4aa1-b605-2055f7f10026,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T04:15:00Z,ppb,1.1,ppb,31.5,ppb,14.3,µg/m³,23.9,µg/m³,14.3,ppb,5.9,1744085700,7e53a725-7142-4a8b-9c20-100ed4d98c51,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T04:30:00Z,ppb,2.0,ppb,53.9,ppb,27.7,µg/m³,13.2,µg/m³,6.6,ppb,6.8,1744086600,b0f770b8-81a3-4659-9b35-f9f7c6103549,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T04:45:00Z,ppb,1.8,ppb,20.0,ppb,36.9,µg/m³,15.5,µg/m³,6.3,ppb,17.0,1744087500,b01a23ee-48fb-4bae-88ee-ed0b6e7d00b8,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T05:00:00Z,ppb,0.6,ppb,49.6,ppb,26.4,µg/m³,19.0,µg/m³,10.4,ppb,16.6,1744088400,e64395c5-b356-4a81-9502-893e79dee46d,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T05:15:00Z,ppb,1.3,ppb,73.0,ppb,31.4,µg/m³,9.2,µg/m³,9.6,ppb,8.8,1744089300,3737ec0c-71d7-49d7-b76c-84db1b833132,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T05:30:00Z,ppb,1.8,ppb,71.9,ppb,31.1,µg/m³,8.9,µg/m³,5.2,ppb,13.9,1744090200,16563051-eec8-4073-92f5-dbe2821a5ebe,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T05:45:00Z,ppb,1.3,ppb,67.5,ppb,10.3,µg/m³,9.1,µg/m³,11.0,ppb,9.2,1744091100,5385f40c-aa7e-4c61-b519-03fb1d190ad0,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T06:00:00Z,ppb,1.6,ppb,66.3,ppb,11.5,µg/m³,7.4,µg/m³,11.3,ppb,19.0,1744092000,591b9a09-93c3-48c1-82a6-5af29797d0b6,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T06:15:00Z,ppb,0.7,ppb,36.6,ppb,22.4,µg/m³,21.4,µg/m³,6.9,ppb,18.2,1744092900,cfca0ae5-b42e-432d-bf0f-d2782633c16e,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T06:30:00Z,ppb,1.9,ppb,47.1,ppb,16.5,µg/m³,20.7,µg/m³,7.5,ppb,9.3,1744093800,bfbffef1-6f62-4e25-8549-e4ececd49b59,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T06:45:00Z,ppb,0.5,ppb,75.2,ppb,20.4,µg/m³,12.4,µg/m³,7.0,ppb,10.9,1744094700,679d7014-4ff0-477e-b3df-506a1c35597a,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T07:00:00Z,ppb,1.7,ppb,23.7,ppb,12.8,µg/m³,11.1,µg/m³,13.6,ppb,14.2,1744095600,d437849e-d9a0-4539-a09a-18d322358448,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T07:15:00Z,ppb,1.5,ppb,72.8,ppb,19.5,µg/m³,16.8,µg/m³,12.5,ppb,11.8,1744096500,b1bcfbed-53cf-41a2-b56e-6214b2123913,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T07:30:00Z,ppb,1.5,ppb,66.9,ppb,14.8,µg/m³,19.8,µg/m³,7.3,ppb,14.4,1744097400,ad1bcd74-4479-4457-896a-dae0da6b997f,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T07:45:00Z,ppb,1.7,ppb,41.6,ppb,32.0,µg/m³,14.4,µg/m³,4.5,ppb,14.8,1744098300,a62886da-4f8e-430b-bb18-3656f175311b,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T08:00:00Z,ppb,1.6,ppb,74.2,ppb,32.6,µg/m³,21.1,µg/m³,5.5,ppb,19.3,1744099200,a25bb78b-1141-46b2-a2bc-ed2e50688efb,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T08:15:00Z,ppb,1.4,ppb,73.7,ppb,17.6,µg/m³,16.2,µg/m³,9.2,ppb,15.3,1744100100,4ce2548d-18b4-499c-820d-9de6ef44a490,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T08:30:00Z,ppb,2.0,ppb,21.6,ppb,19.3,µg/m³,24.2,µg/m³,4.0,ppb,5.7,1744101000,4b34e35d-35b5-4df0-b196-afbbe4823802,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T08:45:00Z,ppb,1.8,ppb,49.4,ppb,29.5,µg/m³,16.7,µg/m³,13.6,ppb,16.1,1744101900,217a4c75-2b77-4f50-b81f-d419f238887e,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T09:00:00Z,ppb,0.8,ppb,38.4,ppb,22.1,µg/m³,12.7,µg/m³,11.7,ppb,9.2,1744102800,8500396f-fe50-445a-9720-226a0c4cb9dd,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T09:15:00Z,ppb,2.2,ppb,60.9,ppb,24.9,µg/m³,15.2,µg/m³,13.9,ppb,11.9,1744103700,9e712b5e-d0d2-4d65-a41d-076a1061b884,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T09:30:00Z,ppb,1.5,ppb,61.9,ppb,24.8,µg/m³,14.3,µg/m³,7.5,ppb,12.4,1744104600,aa845250-c143-43ff-9c25-44ce3e00e6b0,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T09:45:00Z,ppb,1.4,ppb,69.2,ppb,21.9,µg/m³,10.6,µg/m³,8.6,ppb,12.2,1744105500,69e4e6a8-9371-43bc-891b-bcfea2e876cc,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T10:00:00Z,ppb,1.4,ppb,49.8,ppb,25.1,µg/m³,22.0,µg/m³,7.9,ppb,15.8,1744106400,cc3fd2fb-845c-4efa-960c-930837ce7b44,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T10:15:00Z,ppb,1.9,ppb,21.9,ppb,14.8,µg/m³,17.5,µg/m³,11.3,ppb,11.0,1744107300,230d057f-260f-41bb-90b4-ca37d3a37fd0,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T10:30:00Z,ppb,2.0,ppb,45.0,ppb,31.9,µg/m³,8.9,µg/m³,10.1,ppb,5.6,1744108200,db9da0c0-afe6-430e-8608-42b430c1966e,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T10:45:00Z,ppb,0.5,ppb,30.1,ppb,15.2,µg/m³,16.8,µg/m³,7.7,ppb,11.8,1744109100,3c2223d9-21b1-46aa-a9c4-3725f113df6c,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T11:00:00Z,ppb,2.5,ppb,22.2,ppb,39.4,µg/m³,13.4,µg/m³,7.2,ppb,6.4,1744110000,f265acfd-f69e-404a-a888-b60f7347f003,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T11:15:00Z,ppb,2.0,ppb,68.2,ppb,30.4,µg/m³,5.3,µg/m³,3.7,ppb,10.0,1744110900,e3b407c2-9612-443f-b5a1-9c37aa93addd,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T11:30:00Z,ppb,1.7,ppb,46.1,ppb,38.8,µg/m³,6.5,µg/m³,6.0,ppb,19.2,1744111800,24fed9ac-73ae-433b-9084-a69861efa188,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T11:45:00Z,ppb,2.0,ppb,57.3,ppb,19.7,µg/m³,22.5,µg/m³,4.2,ppb,16.7,1744112700,f4ca67a4-515b-49bd-8d37-fdb1ce0c887f,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T12:00:00Z,ppb,1.6,ppb,57.0,ppb,11.5,µg/m³,13.2,µg/m³,9.7,ppb,8.5,1744113600,40c35187-736d-4648-951a-0a99d3c257a5,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T12:15:00Z,ppb,2.3,ppb,47.1,ppb,18.5,µg/m³,17.4,µg/m³,3.8,ppb,17.0,1744114500,deebd228-3473-4bd6-b4f2-516041c20f1f,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T12:30:00Z,ppb,0.7,ppb,62.0,ppb,37.7,µg/m³,21.3,µg/m³,5.5,ppb,17.6,1744115400,2b611dd9-3838-4873-a873-585f0b394983,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T12:45:00Z,ppb,1.2,ppb,63.9,ppb,36.9,µg/m³,15.2,µg/m³,5.4,ppb,15.5,1744116300,fa7d1ba6-ff98-46ab-a723-fb91e4519d71,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T13:00:00Z,ppb,1.0,ppb,54.4,ppb,33.2,µg/m³,16.1,µg/m³,8.7,ppb,9.1,1744117200,da64a56f-a269-468b-97c6-165e3516b87f,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T13:15:00Z,ppb,1.9,ppb,39.3,ppb,36.1,µg/m³,15.4,µg/m³,14.5,ppb,16.2,1744118100,deb7a941-9aaa-4dc9-996a-21573694957b,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T13:30:00Z,ppb,1.5,ppb,58.1,ppb,38.0,µg/m³,7.2,µg/m³,12.1,ppb,8.2,1744119000,874c55e3-501a-49ab-bee6-210b6fddc93d,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T13:45:00Z,ppb,1.4,ppb,32.8,ppb,22.5,µg/m³,14.0,µg/m³,14.8,ppb,16.4,1744119900,03eff684-5f40-412f-8f3b-5d787516ce8d,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T14:00:00Z,ppb,0.9,ppb,32.5,ppb,27.7,µg/m³,16.3,µg/m³,9.4,ppb,12.8,1744120800,cd904b00-9d3a-45ae-a849-a1a86700a5ed,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T14:15:00Z,ppb,0.7,ppb,43.7,ppb,21.6,µg/m³,12.4,µg/m³,12.8,ppb,7.5,1744121700,c8c5068a-0c7e-475c-bddc-f6c4dcd78c11,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T14:30:00Z,ppb,2.3,ppb,62.5,ppb,36.9,µg/m³,5.7,µg/m³,5.8,ppb,18.7,1744122600,030c2e68-b12e-4a4d-9fcf-d7686fdb49fc,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T14:45:00Z,ppb,2.3,ppb,20.9,ppb,34.2,µg/m³,23.2,µg/m³,13.1,ppb,16.7,1744123500,9ea1d6e4-2fa9-4745-a65a-c9364f98288b,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T15:00:00Z,ppb,2.4,ppb,68.1,ppb,37.1,µg/m³,16.1,µg/m³,13.6,ppb,13.6,1744124400,b8f676a9-2d59-4580-8e4c-bc8547913354,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T15:15:00Z,ppb,1.4,ppb,67.4,ppb,29.9,µg/m³,12.9,µg/m³,6.4,ppb,17.7,1744125300,7711e4b1-a97f-47e1-ab11-a37b38f6e82f,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T15:30:00Z,ppb,1.3,ppb,53.3,ppb,18.0,µg/m³,6.0,µg/m³,3.6,ppb,9.6,1744126200,8a0c50af-c8f9-4ebf-8736-68d66f89ff30,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T15:45:00Z,ppb,2.2,ppb,36.7,ppb,38.2,µg/m³,24.7,µg/m³,6.0,ppb,16.4,1744127100,1551973e-623f-432f-86fe-9f17070ac587,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T16:00:00Z,ppb,1.5,ppb,76.4,ppb,14.0,µg/m³,14.6,µg/m³,15.0,ppb,12.3,1744128000,22e6d11f-7cd8-4023-9244-808998e5c281,airqualitysensor,air_host_001,airqualitysensor
2025-04-08T16:15:00Z,ppb,0.6,ppb,63.8,ppb,29.0,µg/m³,9.4,µg/m³,8.8,ppb,14.7,1744128900,0e3052b2-8f07-463e-8b3f-dd871632814d,airqualitysensor,air_host_001,airqualitysensor
